Account ID,Account name,Instance ID,Finding reason(s),Instance name,Instance type,OS,Region,Total running hours,RI hours,On-Demand hours,Savings Plans hours,CPU utilization,Memory utilization,Disk utilization,EBS read (Ops/s),EBS write (Ops/s),EBS read throughput (KiB/s),EBS write throughput (KiB/s),Disk read (Ops/s),Disk write (Ops/s),Disk read throughput (KiB/s),Disk write throughput (KiB/s),Network in (KiB/s),Network out (KiB/s),Network packets in (Packets/s),Network packets out (Packets/s),Recommended action,Recommended instance type 1,Recommended instance type 1 Estimated savings,Recommended instance type 1 Projected CPU utilization,Recommended instance type 1 Projected memory utilization,Recommended instance type 1 Projected disk utilization,Recommended instance type 1 Platform difference(s),Recommended instance type 2,Recommended instance type 2 Estimated savings,Recommended instance type 2 Projected CPU utilization,Recommended instance type 2 Projected memory utilization,Recommended instance type 2 Projected disk utilization,Recommended instance type 2 Platform difference(s),Recommended instance type 3,Recommended instance type 3 Estimated savings,Recommended instance type 3 Projected CPU utilization,Recommended instance type 3 Projected memory utilization,Recommended instance type 3 Projected disk utilization,Recommended instance type 3 Platform difference(s)
XXXXXXXXXXXX,WA Cost Labs,i-010347,,Name-010347,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,17.11864407,,,33.25333333,4.686666667,803.2480859,249.7990951,,,,,1.918436144,0.132167697,1.047777778,0.722611111,Modify,t2.nano,0,17.11864407,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010348,,Name-010348,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,20.32786885,,,0.043333333,3.04,0.267027995,122.6298014,,,,,1.865249295,0.814219293,0.404944444,0.277055556,Modify,t2.micro,0,20.32786885,,,,t2.nano,0,20.32786885,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010349,,Name-010349,t2.micro,Linux/UNIX,US East (N. Virginia),36,0,0,36,20.16949153,,,26.01666667,4.073333333,699.1831445,215.6575521,,,,,1.806092936,0.988124729,0.353444444,0.211388889,Modify,t2.nano,0,20.16949153,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010350,,Name-010350,r5.2xlarge,Linux/UNIX,US East (N. Virginia),336,0,0,336,29.75333333,,,595.94,653.0333333,23039.10573,43965.14893,,,,,479.5454237,424.8706255,102.3808333,237.5236111,Modify,r5.xlarge,0,59.50666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010351,,Name-010351,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,11.10169492,,,1.136666667,3.586666667,26.27054687,196.0245768,,,,,2.525230849,2.307083333,1.1695,0.940666667,Modify,t2.small,0,22.20338983,,,,t2.micro,0,22.20338983,,,,t2.nano,0,22.20338983,,,
XXXXXXXXXXXX,WA Cost Labs,i-010352,,Name-010352,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,5.254237288,,,0.176666667,0.816666667,0.775654297,12.60121745,,,,,0.008196343,0.005168186,0.099944444,0.078888889,Modify,t2.nano,0,5.254237288,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010353,,Name-010353,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,20.33333333,,,0.003333333,3.776666667,0.012714844,230.9799186,,,,,1.886513672,0.67638699,0.392444444,0.237166667,Modify,t2.micro,0,20.33333333,,,,t2.nano,0,20.33333333,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010354,,Name-010354,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,19.49152542,,,31.06333333,4.17,898.005166,214.169821,,,,,2.402575955,2.129594184,1.836333333,1.571333333,Modify,t2.nano,0,19.49152542,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010355,,Name-010355,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,19.15254237,,,7.633333333,7.316666667,84.69899414,199.1399154,,,,,5.190006782,0.638107639,0.871444444,0.437333333,Modify,t2.micro,0,19.15254237,,,,t2.nano,0,19.15254237,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010356,,Name-010356,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,5.806451613,,,11.01666667,1.753333333,231.602985,46.73004232,,,,,0.110516493,0.168525119,0.775111111,0.778555556,Modify,t2.nano,0,5.806451613,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010357,,Name-010357,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,25.34482759,,,0,10.19666667,0,969.5990885,,,,,17.81913086,0.46050076,2.582888889,1.167833333,Modify,t2.micro,0,25.34482759,,,,t2.nano,0,25.34482759,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010358,,Name-010358,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,9,,,5.186666667,3.506666667,68.67726563,201.5558919,,,,,2.327054579,0.46139133,0.566111111,0.385722222,Modify,t2.medium,0,9,,,,t2.small,0,18,,,,t2.micro,0,18,,,
XXXXXXXXXXXX,WA Cost Labs,i-010359,,Name-010359,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.583333333,,,7.026666667,3.38,148.3662923,196.9273861,,,,,2.032705621,0.148209364,0.484277778,0.309111111,Modify,t2.medium,0,8.583333333,,,,t2.small,0,17.16666667,,,,t2.micro,0,17.16666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010360,,Name-010360,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,10.83333333,,,1.256666667,2.433333333,23.32051432,22.7355957,,,,,0.177507867,0.05579617,0.055166667,0.048055556,Modify,t2.micro,0,10.83333333,,,,t2.nano,0,10.83333333,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010361,,Name-010361,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,19.83050847,,,0.39,11.52333333,4.170735677,269.6228027,,,,,1.807210829,0.068615451,0.326888889,0.191277778,Modify,t2.micro,0,19.83050847,,,,t2.nano,0,19.83050847,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010362,,Name-010362,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.596491228,,,0.04,2.453333333,3.585817057,55.82173177,,,,,4.79460178,0.483375922,2.619111111,2.055,Modify,t2.small,0,17.19298246,,,,t2.micro,0,17.19298246,,,,t2.nano,0,17.19298246,,,
XXXXXXXXXXXX,WA Cost Labs,i-010363,,Name-010363,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.79310345,,,3.153333333,4.723333333,33.06070964,220.1080306,,,,,1.826008301,0.069210612,0.434555556,0.283333333,Modify,t2.micro,0,18.79310345,,,,t2.nano,0,18.79310345,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010364,,Name-010364,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,11.16666667,,,1.55,3.596666667,24.21061198,210.2025326,,,,,1.954011502,0.860833876,0.538777778,0.267611111,Modify,t2.medium,0,11.16666667,,,,t2.small,0,22.33333333,,,,t2.micro,0,22.33333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010365,,Name-010365,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.27118644,,,12.37333333,3.626666667,577.672321,214.5385742,,,,,1.858680284,0.064443902,0.369388889,0.216888889,Modify,t2.nano,0,16.27118644,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010366,,Name-010366,t3.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.591523475,,,33.08,5.383333333,833.8546753,227.9790243,,,,,2.488490668,0.356587999,2.479166667,1.853888889,Modify,t3.nano,0,8.591523475,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010367,,Name-010367,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,2.622950819,,,0,2.613333333,0,98.30474935,,,,,1.87484809,0.072654894,0.475388889,0.501222222,Modify,t2.small,0,5.245901639,,,,t2.nano,0,5.245901639,,,,t2.micro,0,5.245901639,,,
XXXXXXXXXXXX,WA Cost Labs,i-010368,,Name-010368,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,29.40677966,,,91.23,15.88,1894.442236,682.1187337,,,,,5.129623481,4.180287001,0.748888889,0.379888889,Modify,t2.small,0,58.81355932,,,,t2.nano,0,58.81355932,,,,t2.micro,0,58.81355932,,,
XXXXXXXXXXXX,WA Cost Labs,i-010369,,Name-010369,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,9.25,,,1.576666667,3.513333333,23.66383789,206.6040039,,,,,1.951507161,0.614781087,0.752611111,0.487833333,Modify,t2.medium,0,9.25,,,,t2.micro,0,18.5,,,,t2.small,0,18.5,,,
XXXXXXXXXXXX,WA Cost Labs,i-010370,,Name-010370,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8,,,0.616666667,3.786666667,24.47763997,210.1135254,,,,,1.875488281,0.064338379,0.430722222,0.248611111,Modify,t2.medium,0,8,,,,t2.micro,0,16,,,,t2.small,0,16,,,
XXXXXXXXXXXX,WA Cost Labs,i-010371,,Name-010371,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,4.745762712,,,1.073333333,0.573333333,26.67744792,4.819235026,,,,,0.212641602,0.673814019,1.154111111,1.111222222,Modify,t2.micro,0,4.745762712,,,,t2.nano,0,4.745762712,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010372,,Name-010372,r5.2xlarge,Linux/UNIX,US East (N. Virginia),336,0,0,336,30.26,,,1039.103333,632.2133333,25468.67371,38069.9412,,,,,429.93773,663.2596666,132.2556111,334.9225,Modify,r5.xlarge,0,60.52,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010373,,Name-010373,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,14.74576271,,,0,1.04,0,27.12249674,,,,,1.806266547,0.056153971,0.309388889,0.174388889,Modify,t2.micro,0,14.74576271,,,,t2.nano,0,14.74576271,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010374,,Name-010374,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,30,,,0.42,4.363333333,23.76556315,215.1489258,,,,,1.879841037,0.150263401,0.439277778,0.288,Modify,t2.micro,0,30,,,,t2.nano,0,30,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010375,,Name-010375,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,24.91666667,,,0.593333333,10.64666667,16.51763997,845.9599837,,,,,9.361519097,0.122102051,1.332444444,0.2295,Modify,t2.medium,0,24.91666667,,,,t2.micro,0,49.83333333,,,,t2.small,0,49.83333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010376,,Name-010376,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.050847458,,,0.55,3.403333333,7.146197917,204.9255371,,,,,1.85240153,0.250568848,0.429666667,0.227277778,Modify,t2.medium,0,8.050847458,,,,t2.micro,0,16.10169492,,,,t2.small,0,16.10169492,,,
XXXXXXXXXXXX,WA Cost Labs,i-010377,"CPUOverprovisioned, MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010377,t2.small,Linux/UNIX,US East (N. Virginia),305,0,0,305,14.82758621,10.79125272,,20.94666667,2.213333333,104.8660286,27.84728841,,,,,1.808359646,0.055895182,0.299611111,0.158611111,Modify,t2.nano,0,14.82758621,43.16501088,,,t2.nano,0,14.82758621,43.16501088,,,t2.micro,0,14.82758621,21.58250544,,
XXXXXXXXXXXX,WA Cost Labs,i-010378,,Name-010378,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.559322034,,,1.126666667,3.93,4.297890625,201.5940332,,,,,1.872465278,0.063960775,0.421722222,0.242722222,Modify,t2.small,0,17.11864407,,,,t2.micro,0,17.11864407,,,,t2.nano,0,17.11864407,,,
XXXXXXXXXXXX,WA Cost Labs,i-010379,,Name-010379,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.19672131,,,0.026666667,3.053333333,0.10172526,191.6027083,,,,,,,,,Modify,t2.nano,0,18.19672131,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010380,CPUUnderprovisioned,Name-010380,t2.small,Linux/UNIX,US East (N. Virginia),335,0,0,335,29,,,0,0.976666667,0,19.84914063,,,,,1.812490777,0.066103787,0.367444444,0.212444444,Modify,t2.micro,0,29,,,,t2.nano,0,29,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010381,,Name-010381,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,17,,,0,1.76,0,33.21329753,,,,,1.87111301,0.070471463,0.358611111,0.206277778,Modify,t2.micro,0,17,,,,t2.nano,0,17,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010382,,Name-010382,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,14.06779661,,,0,1.123333333,0,27.69470378,,,,,,,,,Modify,t2.nano,0,14.06779661,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010383,,Name-010383,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.89655172,,,27.74333333,4.34,854.7337826,217.056276,,,,,1.815240614,0.08297309,0.359666667,0.208944444,Modify,t2.nano,0,16.89655172,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010384,,Name-010384,t2.micro,Linux/UNIX,US East (N. Virginia),335,0,0,335,17.62711864,,,27.04,4.13,727.742513,217.3868685,,,,,1.884864095,0.120579156,0.854,0.547111111,Modify,t2.nano,0,17.62711864,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010385,,Name-010385,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.083333333,,,5.233333333,3.163333333,127.360026,194.180804,,,,,2.337377387,0.353216146,0.546,0.353722222,Modify,t2.medium,0,8.083333333,,,,t2.micro,0,16.16666667,,,,t2.small,0,16.16666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010386,,Name-010386,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,3.166666667,,,0,1.633333333,0,51.84173503,,,,,0.063248698,0.059528809,0.167611111,0.138555556,Modify,t2.micro,0,3.166666667,,,,t2.nano,0,3.166666667,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010387,,Name-010387,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,15.83333333,,,17.32,2.59,397.5931803,174.1155013,,,,,1.816979709,0.062795681,0.363333333,0.205555556,Modify,t2.nano,0,15.83333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010388,,Name-010388,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,20.50847458,,,21.86,3.716666667,857.3913574,206.4387012,,,,,1.816880697,0.06749349,0.358666667,0.236222222,Modify,t2.nano,0,20.50847458,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010389,"CPUOverprovisioned, MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010389,t3.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.508458474,43.16954578,,2.946666667,4.296666667,82.0795695,206.3496908,,,,,1.812700195,0.058320313,0.334166667,0.140611111,Modify,t3.nano,0,7.508458474,86.33909155,,,t3.nano,0,7.508458474,86.33909155,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010390,,Name-010390,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,17.08333333,,,0.046666667,4.82,1.233417969,298.6653678,,,,,57.01623264,5.928498806,32.74305556,24.9675,Modify,t2.small,0,34.16666667,,,,t2.micro,0,34.16666667,,,,t2.nano,0,34.16666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010391,,Name-010391,t3.small,Linux/UNIX,US East (N. Virginia),56,0,0,56,11.03370112,48.52374993,,22.29333333,5.783333333,108.1593831,208.867391,,,,,1.807310927,0.230338542,0.310444444,0.099611111,Modify,t3.micro,0,11.03370112,97.04749987,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010392,,Name-010392,r5.2xlarge,Linux/UNIX,US East (N. Virginia),336,0,0,336,28.655,,,827.4866667,579.1766667,22920.85012,12788.46741,,,,,298.1152574,545.6684977,94.96327778,230.9710556,Modify,r5.xlarge,0,57.31,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010393,,Name-010393,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,9.75,,,2.483333333,13.45,299.1739909,1411.679583,,,,,6.491504449,2.800523546,1.419944444,1.193722222,Modify,t2.medium,0,9.75,,,,t2.micro,0,19.5,,,,t2.small,0,19.5,,,
XXXXXXXXXXXX,WA Cost Labs,i-010394,,Name-010394,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,20.16949153,,,32.39333333,3.986666667,1046.295166,213.0126953,,,,,1.936305067,0.425760091,1.052055556,0.7505,Modify,t2.nano,0,20.16949153,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010395,,Name-010395,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.333333333,,,1.8,3.366666667,27.42767253,202.8783171,,,,,2.400926378,0.82117296,0.576388889,0.392277778,Modify,t2.medium,0,8.333333333,,,,t2.micro,0,16.66666667,,,,t2.small,0,16.66666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010396,,Name-010396,t2.medium,Linux/UNIX,US East (N. Virginia),335,0,0,335,8.050847458,,,0,4.143333333,0,208.2824674,,,,,1.84904975,0.067201063,0.428111111,0.239333333,Modify,t2.small,0,16.10169492,,,,t2.micro,0,16.10169492,,,,t2.nano,0,16.10169492,,,
XXXXXXXXXXXX,WA Cost Labs,i-010397,,Name-010397,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,20.33898305,,,1.516666667,3.39,50.73547526,195.0327539,,,,,2.861819661,0.574297146,6.200222222,4.397333333,Modify,t2.micro,0,20.33898305,,,,t2.nano,0,20.33898305,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010398,,Name-010398,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.27586207,,,0.68,3.653333333,24.46492513,205.8537793,,,,,1.900889757,0.138686252,0.725333333,0.505722222,Modify,t2.micro,0,18.27586207,,,,t2.nano,0,18.27586207,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010399,,Name-010399,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,15.93220339,,,4.616666667,3.306666667,145.5561328,197.9446419,,,,,1.813879395,0.060987684,0.357055556,0.197277778,Modify,t2.micro,0,15.93220339,,,,t2.nano,0,15.93220339,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010400,,Name-010400,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.25,,,0.98,2.22,13.66933268,143.4326172,,,,,1.813050401,0.062995605,0.337555556,0.194388889,Modify,t2.small,0,16.5,,,,t2.nano,0,16.5,,,,t2.micro,0,16.5,,,
XXXXXXXXXXXX,WA Cost Labs,i-010401,,Name-010401,t3.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.216666667,,,0,3.25,0,189.9719238,,,,,1.803478461,0.048661838,0.299555556,0.096333333,Modify,t3.nano,0,8.216666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010402,,Name-010402,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.83333333,,,32.43333333,4.46,866.9916797,223.4141048,,,,,1.817743598,0.063257378,0.348666667,0.226888889,Modify,t2.nano,0,16.83333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010403,,Name-010403,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,15.33333333,,,13.84666667,2.6,364.3925977,174.7385677,,,,,1.813410916,0.060195313,0.376055556,0.215555556,Modify,t2.nano,0,15.33333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010404,,Name-010404,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.6440678,,,0.08,3.476666667,0.699361979,188.984873,,,,,,,,,Modify,t2.nano,0,18.6440678,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010405,,Name-010405,t3.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,21.10833333,,,32.12333333,5.26,861.7655436,221.303304,,,,,3.725733236,3.838883192,5.479111111,5.506333333,Modify,t3.nano,0,21.10833333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010406,,Name-010406,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.083333333,,,0.86,4.43,13.42773438,207.9264355,,,,,1.880891927,0.184230686,0.422388889,0.339666667,Modify,t2.small,0,16.16666667,,,,t2.nano,0,16.16666667,,,,t2.micro,0,16.16666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010407,,Name-010407,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,17.91666667,,,5.813333333,18.76666667,70.19042969,199.1144824,,,,,2.201089681,0.933760579,0.504944444,0.472166667,Modify,t2.medium,0,17.91666667,,,,t2.micro,0,35.83333333,,,,t2.small,0,35.83333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010408,,Name-010408,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.47457627,,,0.026666667,3.733333333,0.305175781,223.2869466,,,,,2.382693414,0.275232747,1.292611111,1.085277778,Modify,t2.micro,0,18.47457627,,,,t2.nano,0,18.47457627,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010409,,Name-010409,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.5,,,0.006666667,3.59,0.025429688,200.6276465,,,,,1.899613715,0.110276964,0.4595,0.298611111,Modify,t2.micro,0,18.5,,,,t2.nano,0,18.5,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010410,,Name-010410,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.333333333,,,0.543333333,3.576666667,24.35048503,196.6349284,,,,,1.829319119,0.06458252,0.417222222,0.230055556,Modify,t2.medium,0,8.333333333,,,,t2.micro,0,16.66666667,,,,t2.small,0,16.66666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010411,"CPUOverprovisioned, MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010411,t3.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.091784863,42.69896278,,1.8,4.186666667,71.48742676,204.0863037,,,,,1.814638672,0.061181641,0.315444444,0.131111111,Modify,t3.nano,0,7.091784863,85.39792557,,,t3.nano,0,7.091784863,85.39792557,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010412,,Name-010412,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,9,,,0.003333333,3.376666667,0.089010417,197.6521842,,,,,2.398003472,0.222723253,1.514444444,1.410333333,Modify,t2.small,0,18,,,,t2.nano,0,18,,,,t2.micro,0,18,,,
XXXXXXXXXXXX,WA Cost Labs,i-010413,,Name-010413,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,11.3559322,,,1.466666667,5.11,16.79738281,217.3455599,,,,,2.486585558,1.635329319,3.161388889,2.925611111,Modify,t2.small,0,22.71186441,,,,t2.nano,0,22.71186441,,,,t2.micro,0,22.71186441,,,
XXXXXXXXXXXX,WA Cost Labs,i-010414,,Name-010414,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.5,,,0.836666667,4.37,100.7207227,241.165166,,,,,1.878012695,0.064759386,0.354055556,0.2,Modify,t2.small,0,17,,,,t2.nano,0,17,,,,t2.micro,0,17,,,
XXXXXXXXXXXX,WA Cost Labs,i-010415,,Name-010415,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,19.15254237,,,10.87,3.63,350.0747656,207.5449674,,,,,4.708866102,0.266099447,2.352055556,1.733944444,Modify,t2.micro,0,19.15254237,,,,t2.nano,0,19.15254237,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010416,,Name-010416,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.72413793,,,1.92,3.86,62.09055339,208.3841992,,,,,1.836433919,0.075486925,0.465111111,0.322722222,Modify,t2.nano,0,16.72413793,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010417,,Name-010417,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,30.98360656,,,23.87666667,55.49333333,111.7690365,1280.326842,,,,,9.986515842,0.088962674,1.423555556,0.197888889,Modify,t2.small,0,61.96721311,,,,t2.micro,0,61.96721311,,,,t2.nano,0,61.96721311,,,
XXXXXXXXXXXX,WA Cost Labs,i-010418,,Name-010418,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,15.93220339,,,0,3.416666667,0,208.3079036,,,,,1.812787543,0.069900174,0.352444444,0.347277778,Modify,t2.micro,0,15.93220339,,,,t2.nano,0,15.93220339,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010419,,Name-010419,t3.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.307602573,,,29.50333333,4.953333333,837.3769124,222.8291829,,,,,1.811773817,0.064346246,0.402430556,0.161,Modify,t3.nano,0,7.307602573,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010420,,Name-010420,t3.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,10.50833333,,,0.643333333,8.53,13.96179199,976.2525558,,,,,17.82494982,0.349081217,2.633055556,0.423277778,Modify,t3.nano,0,10.50833333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010421,,Name-010421,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,17.11864407,,,23.34333333,3.64,655.4794303,209.0199772,,,,,1.915974664,0.147316895,1.405555556,0.964,Modify,t2.nano,0,17.11864407,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010422,,Name-010422,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.55172414,,,10.53666667,3.256666667,327.1230046,195.3125,,,,,1.819599881,0.060498047,0.358444444,0.202666667,Modify,t2.nano,0,16.55172414,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010423,,Name-010423,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.20689655,,,30.51,4.4,821.4950521,213.8646419,,,,,1.819442546,2.334067383,0.445277778,0.447833333,Modify,t2.nano,0,16.20689655,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010424,,Name-010424,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,17,,,0,3.566666667,0,212.2751855,,,,,1.84444987,0.076811252,0.466333333,0.324611111,Modify,t2.micro,0,17,,,,t2.nano,0,17,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010425,"CPUOverprovisioned, MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010425,t3.small,Linux/UNIX,US East (N. Virginia),335,0,0,335,8.383333333,38.72794876,,0.04,8.106666667,2.428690592,408.9355469,,,,,2.046480306,0.334039714,1.431833333,2.694777778,Modify,t3.micro,0,8.383333333,77.45589753,,,t3.micro,0,8.383333333,77.45589753,,,,,,,,
