Account ID,Account Name,Instance ID,Instance Type,OS,Region,Running Hours,RI Hours,OD Hours, CPU Utilization ,Memory Utilization,Disk Utilization,Recommended Action,Recommended Instance Type 1, Recommended Instance Type 1 Estimated Savings , Recommended Instance Type 1 Projected CPU ,Recommended Instance Type 1 Projected Memory,Recommended Instance Type 1 Projected Disk,Recommended Instance Type 2, Recommended Instance Type 2 Estimated Savings , Recommended Instance Type 2 Projected CPU ,Recommended Instance Type 2 Projected Memory,Recommended Instance Type 2 Projected Disk,Recommended Instance Type 3, Recommended Instance Type 3 Estimated Savings , Recommended Instance Type 3 Projected CPU ,Recommended Instance Type 3 Projected Memory,Recommended Instance Type 3 Projected Disk
836000000000,WA Cost Labs,i-013585,t3.small,Linux/UNIX,US East (N. Virginia),330,330,0, 30.00 ,,,Modify,t3.micro, $-   , 30.00 ,,,t3.nano, $-   , 30.00 ,,,,,,,
836000000000,WA Cost Labs,i-0136,t1.micro,Linux/UNIX,US East (N. Virginia),0.279444,0,0.279444, 0.82 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-013642,c3.2xlarge,Red Hat Enterprise Linux,US West (Oregon),148,0,148, 10.17 ,,,Modify,c3.xlarge, $90.03 , 20.33 ,,,c3.large, $123.80 , 40.67 ,,,,,,,
836000000000,WA Cost Labs,i-013750,t3.small,Linux/UNIX,US East (Ohio),1.66,0,1.66, 18.00 ,,,Modify,t3.micro, $0.04 , 18.00 ,,,t3.nano, $0.06 , 18.00 ,,,,,,,
836000000000,WA Cost Labs,i-013766,t3.medium,Linux/UNIX,US East (Ohio),331,0.5,330.5, 7.00 ,,,Modify,t3.small, $14.94 , 7.00 ,,,t3.micro, $22.40 , 7.00 ,,,t3.nano, $26.14 , 7.00 ,,
836000000000,WA Cost Labs,i-013781,t2.micro,Linux/UNIX,US East (N. Virginia),0.031389,0,0.031389, 29.48 ,,,Modify,t2.nano, $0.00 , 29.48 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-0139,c4.2xlarge,Linux/UNIX,EU (Frankfurt),1.258611,0,1.258611, 26.46 ,,,Modify,c4.xlarge, $0.62 , 52.92 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-013916,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.526667,0,0.526667, 23.63 ,,,Modify,c4.large, $0.11 , 47.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-013998,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.163611,0,0.163611, 18.46 ,,,Modify,c4.large, $0.04 , 36.92 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014028,t2.micro,Linux/UNIX,US West (Oregon),330,0,330, 2.88 ,,,Modify,t2.nano, $4.16 , 2.88 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014046,t2.micro,Linux/UNIX,US East (N. Virginia),89.109165,89.109165,0, 13.00 ,,,Modify,t2.nano, $-   , 13.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014067,c4.xlarge,Linux/UNIX,EU (Frankfurt),1.053611,0,1.053611, 29.92 ,,,Modify,c4.large, $0.26 , 59.83 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014097,t3.medium,Linux/UNIX,EU (Frankfurt),330,323.629444,6.370556, 30.00 ,,,Modify,t3.small, $0.33 , 30.00 ,,,t3.nano, $0.36 , 30.00 ,,,t3.micro, $0.50 , 30.00 ,,
836000000000,WA Cost Labs,i-014111,m5.xlarge,Linux/UNIX,US East (N. Virginia),329,329,0, 1.00 ,,,Modify,m5.large, $-   , 2.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-01415,c4.2xlarge,Linux/UNIX,EU (Frankfurt),0.073333,0,0.073333, 8.06 ,,,Modify,c4.xlarge, $0.04 , 16.13 ,,,c4.large, $0.05 , 32.25 ,,,,,,,
836000000000,WA Cost Labs,i-014158,t3.medium,Linux/UNIX,EU (Frankfurt),330,329,1, 30.00 ,,,Modify,t3.small, $0.05 , 30.00 ,,,t3.nano, $0.09 , 30.00 ,,,t3.micro, $0.08 , 30.00 ,,
836000000000,WA Cost Labs,i-014205,c4.4xlarge,Linux/UNIX,EU (Ireland),0.083056,0,0.083056, 8.80 ,,,Modify,c4.2xlarge, $0.08 , 17.60 ,,,c4.xlarge, $0.12 , 35.21 ,,,c4.large, $0.14 , 70.42 ,,
836000000000,WA Cost Labs,i-014210,c4.4xlarge,Linux/UNIX,EU (Ireland),0.095833,0,0.095833, 14.77 ,,,Modify,c4.2xlarge, $0.09 , 29.54 ,,,c4.xlarge, $0.14 , 59.08 ,,,,,,,
836000000000,WA Cost Labs,i-014239,m4.xlarge,Linux/UNIX,EU (Ireland),330,330,0, 5.13 ,,,Modify,m4.large, $-   , 10.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014272,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.507222,0,0.507222, 27.38 ,,,Modify,c4.large, $0.11 , 54.75 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014323,t2.micro,Linux/UNIX,US East (N. Virginia),330,0,330, 4.41 ,,,Modify,t2.nano, $4.16 , 4.41 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014328,r5.4xlarge,Linux/UNIX,US East (N. Virginia),330,330,0, 39.00 ,,,Modify,r5.2xlarge, $-   , 78.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014480,m5.4xlarge,Linux/UNIX,US East (N. Virginia),330,328.2965971,1.70340287, 14.00 ,,,Modify,m5.2xlarge, $1.42 , 28.00 ,,,m5.xlarge, $2.13 , 56.00 ,,,,,,,
836000000000,WA Cost Labs,i-014483,t3.micro,Linux/UNIX,EU (Frankfurt),330,0,330, 25.00 ,,,Modify,t3.nano, $4.30 , 25.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014504,t3.medium,Linux/UNIX,US East (N. Virginia),0.602222,0,0.602222, 14.00 ,,,Modify,t3.small, $0.03 , 14.00 ,,,t3.micro, $0.04 , 14.00 ,,,t3.nano, $0.05 , 14.00 ,,
836000000000,WA Cost Labs,i-014561,t2.medium,Linux/UNIX,EU (Frankfurt),330,0,330, 13.90 ,,,Modify,t2.small, $19.21 , 27.80 ,,,t2.nano, $33.63 , 27.80 ,,,t2.micro, $28.82 , 27.80 ,,
836000000000,WA Cost Labs,i-014586,t3.small,Linux/UNIX,EU (Ireland),14,14,0, 26.00 ,,,Modify,t3.micro, $-   , 26.00 ,,,t3.nano, $-   , 26.00 ,,,,,,,
836000000000,WA Cost Labs,i-014596,c4.4xlarge,Linux/UNIX,EU (Ireland),2.016389,0,2.016389, 19.65 ,,,Modify,c4.2xlarge, $1.98 , 39.29 ,,,c4.xlarge, $2.97 , 78.58 ,,,,,,,
836000000000,WA Cost Labs,i-014620,t2.medium,Linux/UNIX,Asia Pacific (Singapore),331,0,331, 5.33 ,,,Modify,t2.small, $21.00 , 10.67 ,,,t2.nano, $36.75 , 10.67 ,,,t2.micro, $31.50 , 10.67 ,,
836000000000,WA Cost Labs,i-014647,t2.micro,Red Hat Enterprise Linux,US East (N. Virginia),330,330,0, 0.68 ,,,Terminate,, $-   ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014809,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.746944,0,0.746944, 30.58 ,,,Modify,c4.large, $0.18 , 61.17 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014817,t1.micro,Linux/UNIX,US East (N. Virginia),0.28,0,0.28, 1.00 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014820,t2.micro,Linux/UNIX,EU (Frankfurt),330,0,330, 32.30 ,,,Modify,t2.nano, $4.80 , 32.30 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014877,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.161667,0,0.161667, 12.42 ,,,Modify,c4.large, $0.03 , 24.83 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014885,c4.xlarge,Windows (Amazon VPC),US East (N. Virginia),330,0,330, 34.54 ,,,Modify,c4.large, $136.94 , 69.08 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014898,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.698611,0,0.698611, 16.13 ,,,Modify,c4.large, $0.15 , 32.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014908,t3.small,Linux/UNIX,EU (Frankfurt),330,0,330, 3.00 ,,,Modify,t3.micro, $8.60 , 3.00 ,,,t3.nano, $12.91 , 3.00 ,,,,,,,
836000000000,WA Cost Labs,i-014921,t1.micro,Linux/UNIX,US East (N. Virginia),0.279722,0,0.279722, 0.85 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014925,t3.micro,Linux/UNIX,EU (Frankfurt),1.856667,0,1.856667, 34.00 ,,,Modify,t3.nano, $0.02 , 34.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-014940,c4.4xlarge,Linux/UNIX,EU (Ireland),1.125,0,1.125, 19.00 ,,,Modify,c4.2xlarge, $1.10 , 38.00 ,,,c4.xlarge, $1.66 , 76.00 ,,,,,,,
836000000000,WA Cost Labs,i-014993,c4.4xlarge,Linux/UNIX,EU (Ireland),0.269167,0,0.269167, 20.31 ,,,Modify,c4.2xlarge, $0.26 , 40.63 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-015021,c4.4xlarge,Linux/UNIX,EU (Ireland),0.051667,0,0.051667, 8.05 ,,,Modify,c4.2xlarge, $0.05 , 16.10 ,,,c4.xlarge, $0.08 , 32.21 ,,,c4.large, $0.09 , 64.42 ,,
836000000000,WA Cost Labs,i-01509,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.514167,0,0.514167, 23.54 ,,,Modify,c4.large, $0.11 , 47.08 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-015117,t3.small,Linux/UNIX,EU (Frankfurt),25.519167,0,25.519167, 19.00 ,,,Modify,t3.micro, $0.67 , 19.00 ,,,t3.nano, $1.00 , 19.00 ,,,,,,,
836000000000,WA Cost Labs,i-015125,t3.micro,Linux/UNIX,EU (London),330,0,330, -   ,,,Terminate,, $8.46 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-015238,t2.small,Linux/UNIX,EU (Frankfurt),330,0,330, 35.83 ,,,Modify,t2.micro, $9.61 , 35.83 ,,,t2.nano, $14.41 , 35.83 ,,,,,,,
836000000000,WA Cost Labs,i-015330,t3.large,Linux/UNIX,US East (N. Virginia),330,330,0, 4.00 ,,,Modify,t3.medium, $-   , 4.00 ,,,t3.small, $-   , 4.00 ,,,t3.micro, $-   , 4.00 ,,
836000000000,WA Cost Labs,i-015374,t2.medium,Linux/UNIX,US East (N. Virginia),329,0,329, 3.64 ,,,Modify,t2.small, $16.73 , 7.29 ,,,t2.micro, $24.87 , 7.29 ,,,t2.nano, $29.02 , 7.29 ,,
836000000000,WA Cost Labs,i-015397,t3.micro,Linux/UNIX,EU (Frankfurt),1.571667,0,1.571667, 37.00 ,,,Modify,t3.nano, $0.02 , 37.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-015408,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.275556,0,0.275556, 17.94 ,,,Modify,c4.2xlarge, $0.24 , 35.88 ,,,c4.xlarge, $0.36 , 71.75 ,,,,,,,
836000000000,WA Cost Labs,i-015475,r4.2xlarge,Linux/UNIX,Canada (Central),0.366667,0,0.366667, 7.92 ,,,Modify,r4.xlarge, $0.23 , 15.83 ,,,r4.large, $0.35 , 31.67 ,,,,,,,
836000000000,WA Cost Labs,i-015520,t3.micro,Linux/UNIX,US East (N. Virginia),330,330,0, 32.00 ,,,Modify,t3.nano, $-   , 32.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-015522,t2.micro,Linux/UNIX,US East (N. Virginia),330,0,330, 4.75 ,,,Modify,t2.nano, $4.16 , 4.75 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-015531,c5d.2xlarge,Linux/UNIX,Canada (Central),0.068611,0,0.068611, 4.00 ,,,Modify,c5d.xlarge, $0.03 , 8.00 ,,,c5d.large, $0.05 , 16.00 ,,,,,,,
836000000000,WA Cost Labs,i-015551,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.316389,0,0.316389, 21.25 ,,,Modify,c4.2xlarge, $0.27 , 42.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-015559,r5.xlarge,Windows (Amazon VPC),US East (N. Virginia),329,0,329, 37.00 ,,,Modify,r5.large, $155.82 , 74.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-015564,c4.xlarge,Linux/UNIX,US East (N. Virginia),2.094722,0,2.094722, 22.58 ,,,Modify,c4.large, $0.45 , 45.17 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-01560,t2.small,Linux/UNIX,US East (N. Virginia),329,0,329, 4.83 ,,,Modify,t2.micro, $8.15 , 4.83 ,,,t2.nano, $12.29 , 4.83 ,,,,,,,
836000000000,WA Cost Labs,i-015612,t3.xlarge,Linux/UNIX,US East (N. Virginia),11,0,11, 27.00 ,,,Modify,t3.large, $1.99 , 54.00 ,,,t3.nano, $3.85 , 54.00 ,,,t3.medium, $2.98 , 54.00 ,,
836000000000,WA Cost Labs,i-015649,t2.medium,Linux/UNIX,EU (Ireland),329,0,329, 6.61 ,,,Modify,t2.small, $17.87 , 13.22 ,,,t2.micro, $26.73 , 13.22 ,,,,,,,
836000000000,WA Cost Labs,i-015735,t3.medium,Linux/UNIX,EU (Frankfurt),330,0,330, 2.00 ,,,Modify,t3.small, $17.21 , 2.00 ,,,t3.micro, $25.81 , 2.00 ,,,t3.nano, $30.11 , 2.00 ,,
836000000000,WA Cost Labs,i-015743,t3.xlarge,Linux/UNIX,US East (N. Virginia),12,0,12, 29.00 ,,,Modify,t3.large, $2.17 , 58.00 ,,,t3.nano, $4.20 , 58.00 ,,,t3.small, $3.80 , 58.00 ,,
836000000000,WA Cost Labs,i-015744,c4.4xlarge,Linux/UNIX,EU (Ireland),0.139444,0,0.139444, 6.20 ,,,Modify,c4.2xlarge, $0.14 , 12.40 ,,,c4.xlarge, $0.21 , 24.79 ,,,c4.large, $0.24 , 49.58 ,,
836000000000,WA Cost Labs,i-015795,m5.4xlarge,Red Hat Enterprise Linux,US East (N. Virginia),330,0,330, 18.00 ,,,Modify,m5.2xlarge, $275.31 , 36.00 ,,,m5.xlarge, $463.16 , 72.00 ,,,,,,,
836000000000,WA Cost Labs,i-015805,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.062778,0,0.062778, 10.66 ,,,Modify,c4.2xlarge, $0.05 , 21.31 ,,,c4.xlarge, $0.08 , 42.63 ,,,,,,,
836000000000,WA Cost Labs,i-015839,t3.small,Linux/UNIX,EU (Frankfurt),330,0,330, 23.00 ,,,Modify,t3.micro, $8.60 , 23.00 ,,,t3.nano, $12.91 , 23.00 ,,,,,,,
836000000000,WA Cost Labs,i-015910,r4.8xlarge,Linux/UNIX,EU (Frankfurt),330,169.0683328,160.9316672, 35.48 ,,,Modify,r4.4xlarge, $447.68 , 70.97 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-01592,c4.4xlarge,Linux/UNIX,EU (Ireland),0.089444,0,0.089444, 9.30 ,,,Modify,c4.2xlarge, $0.09 , 18.60 ,,,c4.xlarge, $0.13 , 37.21 ,,,c4.large, $0.15 , 74.42 ,,
836000000000,WA Cost Labs,i-015991,c5.xlarge,Red Hat Enterprise Linux,Asia Pacific (Singapore),330,0,330, 1.00 ,,,Modify,c5.large, $70.26 , 2.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016039,t3.micro,Linux/UNIX,EU (Frankfurt),330,0,330, 3.00 ,,,Modify,t3.nano, $4.30 , 3.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016062,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.164722,0,0.164722, 14.47 ,,,Modify,c4.2xlarge, $0.14 , 28.94 ,,,c4.xlarge, $0.21 , 57.88 ,,,,,,,
836000000000,WA Cost Labs,i-016139,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.512222,0,0.512222, 22.00 ,,,Modify,c4.large, $0.11 , 44.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-01616,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.1625,0,0.1625, 21.29 ,,,Modify,c4.large, $0.03 , 42.58 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016293,r5.xlarge,Linux/UNIX,US East (N. Virginia),329,329,0, 1.00 ,,,Modify,r5.large, $-   , 2.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016316,m5.xlarge,Red Hat Enterprise Linux,US East (N. Virginia),330,0,330, 22.00 ,,,Modify,m5.large, $68.83 , 44.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016326,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 0.82 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016395,c4.4xlarge,Linux/UNIX,EU (Ireland),0.051667,0,0.051667, 4.73 ,,,Modify,c4.2xlarge, $0.05 , 9.46 ,,,c4.xlarge, $0.08 , 18.92 ,,,c4.large, $0.09 , 37.83 ,,
836000000000,WA Cost Labs,i-016459,c4.4xlarge,Linux/UNIX,EU (Ireland),0.425833,0,0.425833, 21.60 ,,,Modify,c4.2xlarge, $0.42 , 43.21 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016465,c4.4xlarge,Linux/UNIX,EU (Ireland),0.0725,0,0.0725, 11.34 ,,,Modify,c4.2xlarge, $0.07 , 22.69 ,,,c4.xlarge, $0.11 , 45.38 ,,,,,,,
836000000000,WA Cost Labs,i-016504,c4.4xlarge,Linux/UNIX,EU (Ireland),0.405833,0,0.405833, 25.00 ,,,Modify,c4.2xlarge, $0.40 , 50.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016506,t2.large,Linux/UNIX,US East (N. Virginia),330,1,329, 5.83 ,,,Modify,t2.medium, $33.17 , 5.83 ,,,t2.nano, $62.19 , 11.67 ,,,t2.small, $49.89 , 11.67 ,,
836000000000,WA Cost Labs,i-016545,r4.4xlarge,SUSE Linux,EU (Ireland),1,0,1, 10.61 ,,,Modify,r4.2xlarge, $1.29 , 21.23 ,,,r4.xlarge, $1.93 , 42.46 ,,,,,,,
836000000000,WA Cost Labs,i-016559,m5.4xlarge,Red Hat Enterprise Linux,US East (N. Virginia),330,0,330, 30.00 ,,,Modify,m5.2xlarge, $275.31 , 60.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016564,r4.4xlarge,Linux/UNIX,EU (Frankfurt),330,330,0, 21.86 ,,,Modify,r4.2xlarge, $-   , 43.73 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-016594,c4.4xlarge,Linux/UNIX,EU (Ireland),0.162778,0,0.162778, 6.50 ,,,Modify,c4.2xlarge, $0.16 , 13.00 ,,,c4.xlarge, $0.24 , 26.00 ,,,c4.large, $0.28 , 52.00 ,,
836000000000,WA Cost Labs,i-016621,t3.medium,Linux/UNIX,Asia Pacific (Sydney),329,329,0, 6.00 ,,,Modify,t3.small, $-   , 6.00 ,,,t3.nano, $-   , 6.00 ,,,t3.micro, $-   , 6.00 ,,
836000000000,WA Cost Labs,i-016714,t3.medium,Linux/UNIX,EU (Frankfurt),330,0,330, 22.00 ,,,Modify,t3.small, $17.21 , 22.00 ,,,t3.micro, $25.81 , 22.00 ,,,t3.nano, $30.11 , 22.00 ,,
836000000000,WA Cost Labs,i-016760,t3.xlarge,Linux/UNIX,US East (N. Virginia),20.983333,0,20.983333, 18.00 ,,,Modify,t3.large, $3.79 , 36.00 ,,,t3.nano, $7.35 , 36.00 ,,,t3.micro, $7.11 , 36.00 ,,
836000000000,WA Cost Labs,i-016939,t3.xlarge,Linux/UNIX,US East (N. Virginia),20.965278,0,20.965278, 27.00 ,,,Modify,t3.large, $3.79 , 54.00 ,,,t3.micro, $7.11 , 54.00 ,,,t3.small, $6.63 , 54.00 ,,
836000000000,WA Cost Labs,i-016962,r5.2xlarge,Linux/UNIX,Asia Pacific (Sydney),330,83,247, 11.00 ,,,Modify,r5.xlarge, $162.06 , 22.00 ,,,r5.large, $243.10 , 44.00 ,,,,,,,
836000000000,WA Cost Labs,i-017029,c4.4xlarge,Linux/UNIX,EU (Ireland),0.063889,0,0.063889, 3.08 ,,,Modify,c4.2xlarge, $0.06 , 6.17 ,,,c4.large, $0.11 , 24.67 ,,,c4.xlarge, $0.09 , 12.33 ,,
836000000000,WA Cost Labs,i-017069,c4.4xlarge,Linux/UNIX,EU (Ireland),0.056111,0,0.056111, 4.96 ,,,Modify,c4.2xlarge, $0.06 , 9.92 ,,,c4.large, $0.10 , 39.67 ,,,c4.xlarge, $0.08 , 19.83 ,,
836000000000,WA Cost Labs,i-01708,m5.2xlarge,Linux/UNIX,US East (N. Virginia),331,1,330, 39.00 ,,,Modify,m5.xlarge, $137.66 , 78.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017131,c4.4xlarge,Linux/UNIX,EU (Ireland),0.113611,0,0.113611, 4.94 ,,,Modify,c4.2xlarge, $0.11 , 9.88 ,,,c4.xlarge, $0.17 , 19.75 ,,,c4.large, $0.20 , 39.50 ,,
836000000000,WA Cost Labs,i-017149,c4.4xlarge,Linux/UNIX,EU (Ireland),0.1025,0,0.1025, 5.26 ,,,Modify,c4.2xlarge, $0.10 , 10.52 ,,,c4.xlarge, $0.15 , 21.04 ,,,c4.large, $0.18 , 42.08 ,,
836000000000,WA Cost Labs,i-017169,t3.medium,Linux/UNIX,US East (N. Virginia),330,257.5681945,72.4318055, 35.00 ,,,Modify,t3.small, $3.27 , 35.00 ,,,t3.nano, $5.73 , 35.00 ,,,t3.micro, $4.91 , 35.00 ,,
836000000000,WA Cost Labs,i-017210,t2.medium,Linux/UNIX,EU (Frankfurt),329,0,329, 29.25 ,,,Modify,t2.small, $19.16 , 58.50 ,,,t2.micro, $28.73 , 58.50 ,,,,,,,
836000000000,WA Cost Labs,i-017218,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.251389,0,0.251389, 19.54 ,,,Modify,c4.2xlarge, $0.22 , 39.08 ,,,c4.xlarge, $0.33 , 78.17 ,,,,,,,
836000000000,WA Cost Labs,i-017247,m5.xlarge,Linux/UNIX,US East (N. Virginia),330,1,329, 2.00 ,,,Modify,m5.large, $68.62 , 4.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017254,c4.4xlarge,Linux/UNIX,EU (Ireland),1.969167,0,1.969167, 21.85 ,,,Modify,c4.2xlarge, $1.93 , 43.71 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017268,t2.large,Linux/UNIX,US West (Oregon),330,0,330, 26.17 ,,,Modify,t2.medium, $33.27 , 26.17 ,,,t2.nano, $62.38 , 52.33 ,,,t2.small, $50.04 , 52.33 ,,
836000000000,WA Cost Labs,i-017344,t3.medium,Linux/UNIX,US East (N. Virginia),330,330,0, 7.00 ,,,Modify,t3.small, $-   , 7.00 ,,,t3.micro, $-   , 7.00 ,,,t3.nano, $-   , 7.00 ,,
836000000000,WA Cost Labs,i-017371,t2.small,Linux/UNIX,EU (Ireland),330,0,330, 5.42 ,,,Modify,t2.micro, $8.89 , 5.42 ,,,t2.nano, $13.41 , 5.42 ,,,,,,,
836000000000,WA Cost Labs,i-017375,c5.2xlarge,Red Hat Enterprise Linux,EU (Ireland),330,1,329, 22.00 ,,,Modify,c5.xlarge, $186.73 , 44.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017395,m5.2xlarge,Red Hat Enterprise Linux,US East (N. Virginia),329,0,329, 23.00 ,,,Modify,m5.xlarge, $187.28 , 46.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017424,t3.large,Linux/UNIX,EU (Frankfurt),330,0,330, 20.00 ,,,Modify,t3.medium, $34.41 , 20.00 ,,,t3.nano, $60.86 , 20.00 ,,,t3.micro, $58.98 , 20.00 ,,
836000000000,WA Cost Labs,i-017699,c4.4xlarge,Linux/UNIX,EU (Ireland),1.074167,0,1.074167, 27.53 ,,,Modify,c4.2xlarge, $1.05 , 55.06 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017718,c4.2xlarge,Linux/UNIX,EU (Frankfurt),0.282222,0,0.282222, 19.40 ,,,Modify,c4.xlarge, $0.14 , 38.79 ,,,c4.large, $0.21 , 77.58 ,,,,,,,
836000000000,WA Cost Labs,i-017729,t1.micro,Linux/UNIX,US East (N. Virginia),0.28,0,0.28, 0.85 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017732,m4.xlarge,Windows (Amazon VPC),Asia Pacific (Singapore),330,0,330, 22.54 ,,,Modify,m4.large, $155.58 , 45.08 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017764,c5.xlarge,Windows (Amazon VPC),EU (Ireland),330,0,330, 8.00 ,,,Modify,c5.large, $134.79 , 16.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017785,c4.4xlarge,Linux/UNIX,EU (Ireland),0.079444,0,0.079444, 13.20 ,,,Modify,c4.2xlarge, $0.08 , 26.40 ,,,c4.xlarge, $0.12 , 52.79 ,,,,,,,
836000000000,WA Cost Labs,i-017803,c3.xlarge,Red Hat Enterprise Linux,Asia Pacific (Singapore),330,0,330, 24.96 ,,,Modify,c3.large, $95.36 , 49.92 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017837,t1.micro,Linux/UNIX,US East (N. Virginia),0.279722,0,0.279722, 0.85 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-017863,t2.medium,Windows (Amazon VPC),EU (Frankfurt),330,0,330, 15.50 ,,,Modify,t2.small, $25.52 , 31.00 ,,,t2.nano, $44.88 , 31.00 ,,,t2.micro, $38.43 , 31.00 ,,
836000000000,WA Cost Labs,i-017900,m5.2xlarge,Linux/UNIX,US East (N. Virginia),78,78,0, 12.00 ,,,Modify,m5.xlarge, $-   , 24.00 ,,,m5.large, $-   , 48.00 ,,,,,,,
836000000000,WA Cost Labs,i-017940,c4.4xlarge,Linux/UNIX,EU (Ireland),0.091389,0,0.091389, 3.22 ,,,Modify,c4.2xlarge, $0.09 , 6.44 ,,,c4.xlarge, $0.13 , 12.88 ,,,c4.large, $0.16 , 25.75 ,,
836000000000,WA Cost Labs,i-017950,t2.medium,Linux/UNIX,EU (Frankfurt),330,0,330, 10.08 ,,,Modify,t2.small, $19.21 , 20.17 ,,,t2.nano, $33.63 , 20.17 ,,,t2.micro, $28.82 , 20.17 ,,
836000000000,WA Cost Labs,i-017973,t2.micro,Linux/UNIX,EU (Frankfurt),330,0,330, 26.17 ,,,Modify,t2.nano, $4.80 , 26.17 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-01803,t2.large,Linux/UNIX,US East (N. Virginia),330,1,329, 9.17 ,,,Modify,t2.medium, $33.17 , 9.17 ,,,t2.nano, $62.19 , 18.33 ,,,t2.micro, $58.04 , 18.33 ,,
836000000000,WA Cost Labs,i-018096,t1.micro,Linux/UNIX,US East (N. Virginia),0.281667,0,0.281667, 0.85 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-018121,t2.micro,Linux/UNIX,US East (N. Virginia),330,0,330, 3.33 ,,,Modify,t2.nano, $4.16 , 3.33 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-018160,m4.xlarge,Windows (Amazon VPC),EU (Ireland),329,0,329, 28.92 ,,,Modify,m4.large, $145.10 , 57.83 ,,,,,,,,,,,,
